time=1190,ADDR=119,xR=0.025696,xI=0.000000,DinR=34a,DinI=0
time=1200,ADDR=120,xR=-0.045441,xI=0.000000,DinR=fa2f,DinI=0
time=1210,ADDR=121,xR=-0.011261,xI=0.000000,DinR=fe8f,DinI=0
time=1220,ADDR=122,xR=0.002899,xI=0.000000,DinR=5f,DinI=0
time=1230,ADDR=123,xR=-0.005981,xI=0.000000,DinR=ff3c,DinI=0
time=1240,ADDR=124,xR=-0.003418,xI=0.000000,DinR=ff90,DinI=0
time=1250,ADDR=125,xR=-0.010681,xI=0.000000,DinR=fea2,DinI=0
time=1260,ADDR=126,xR=-0.110016,xI=0.000000,DinR=f1eb,DinI=0
time=1270,ADDR=127,xR=0.013672,xI=0.000000,DinR=1c0,DinI=0
State-0 time=1270,ADDR=0,ADDR_n=0,xR=0.244751,xI=0.000000,InR=0.244751,InI=0.000000
State-0 time=1270,ADDR=1,ADDR_n=64,xR=0.213501,xI=0.000000,InR=0.213501,InI=0.000000
State-0 time=1270,ADDR=2,ADDR_n=32,xR=0.052063,xI=0.000000,InR=0.052063,InI=0.000000
State-0 time=1270,ADDR=3,ADDR_n=96,xR=0.052063,xI=0.000000,InR=0.052063,InI=0.000000
State-0 time=1270,ADDR=4,ADDR_n=16,xR=0.026672,xI=0.000000,InR=0.026672,InI=0.000000
State-0 time=1270,ADDR=5,ADDR_n=80,xR=0.004578,xI=0.000000,InR=0.004578,InI=0.000000
State-0 time=1270,ADDR=6,ADDR_n=48,xR=0.004578,xI=0.000000,InR=0.004578,InI=0.000000
State-0 time=1270,ADDR=7,ADDR_n=112,xR=0.026672,xI=0.000000,InR=0.026672,InI=0.000000
State-0 time=1270,ADDR=8,ADDR_n=8,xR=-0.045441,xI=0.000000,InR=-0.045441,InI=0.000000
State-0 time=1270,ADDR=9,ADDR_n=72,xR=-0.016541,xI=0.000000,InR=-0.016541,InI=0.000000
State-0 time=1270,ADDR=10,ADDR_n=40,xR=0.026550,xI=0.000000,InR=0.026550,InI=0.000000
State-0 time=1270,ADDR=11,ADDR_n=104,xR=0.014618,xI=0.000000,InR=0.014618,InI=0.000000
State-0 time=1270,ADDR=12,ADDR_n=24,xR=0.014618,xI=0.000000,InR=0.014618,InI=0.000000
State-0 time=1270,ADDR=13,ADDR_n=88,xR=0.026550,xI=0.000000,InR=0.026550,InI=0.000000
State-0 time=1270,ADDR=14,ADDR_n=56,xR=-0.016541,xI=0.000000,InR=-0.016541,InI=0.000000
State-0 time=1270,ADDR=15,ADDR_n=120,xR=-0.045441,xI=0.000000,InR=-0.045441,InI=0.000000
State-0 time=1270,ADDR=16,ADDR_n=4,xR=-0.003418,xI=0.000000,InR=-0.003418,InI=0.000000
State-0 time=1270,ADDR=17,ADDR_n=68,xR=0.002686,xI=0.000000,InR=0.002686,InI=0.000000
State-0 time=1270,ADDR=18,ADDR_n=36,xR=-0.025330,xI=0.000000,InR=-0.025330,InI=0.000000
State-0 time=1270,ADDR=19,ADDR_n=100,xR=0.005310,xI=0.000000,InR=0.005310,InI=0.000000
State-0 time=1270,ADDR=20,ADDR_n=20,xR=-0.020203,xI=0.000000,InR=-0.020203,InI=0.000000
State-0 time=1270,ADDR=21,ADDR_n=84,xR=0.005768,xI=0.000000,InR=0.005768,InI=0.000000
State-0 time=1270,ADDR=22,ADDR_n=52,xR=-0.011902,xI=0.000000,InR=-0.011902,InI=0.000000
State-0 time=1270,ADDR=23,ADDR_n=116,xR=0.005463,xI=0.000000,InR=0.005463,InI=0.000000
State-0 time=1270,ADDR=24,ADDR_n=12,xR=0.005463,xI=0.000000,InR=0.005463,InI=0.000000
State-0 time=1270,ADDR=25,ADDR_n=76,xR=-0.011902,xI=0.000000,InR=-0.011902,InI=0.000000
State-0 time=1270,ADDR=26,ADDR_n=44,xR=0.005768,xI=0.000000,InR=0.005768,InI=0.000000
State-0 time=1270,ADDR=27,ADDR_n=108,xR=-0.020203,xI=0.000000,InR=-0.020203,InI=0.000000
State-0 time=1270,ADDR=28,ADDR_n=28,xR=0.005310,xI=0.000000,InR=0.005310,InI=0.000000
State-0 time=1270,ADDR=29,ADDR_n=92,xR=-0.025330,xI=0.000000,InR=-0.025330,InI=0.000000
State-0 time=1270,ADDR=30,ADDR_n=60,xR=0.002686,xI=0.000000,InR=0.002686,InI=0.000000
State-0 time=1270,ADDR=31,ADDR_n=124,xR=-0.003418,xI=0.000000,InR=-0.003418,InI=0.000000
State-0 time=1270,ADDR=32,ADDR_n=2,xR=-0.110016,xI=0.000000,InR=-0.110016,InI=0.000000
State-0 time=1270,ADDR=33,ADDR_n=66,xR=-0.129852,xI=0.000000,InR=-0.129852,InI=0.000000
State-0 time=1270,ADDR=34,ADDR_n=34,xR=-0.010620,xI=0.000000,InR=-0.010620,InI=0.000000
State-0 time=1270,ADDR=35,ADDR_n=98,xR=0.013550,xI=0.000000,InR=0.013550,InI=0.000000
State-0 time=1270,ADDR=36,ADDR_n=18,xR=-0.001556,xI=0.000000,InR=-0.001556,InI=0.000000
State-0 time=1270,ADDR=37,ADDR_n=82,xR=0.001495,xI=0.000000,InR=0.001495,InI=0.000000
State-0 time=1270,ADDR=38,ADDR_n=50,xR=-0.018524,xI=0.000000,InR=-0.018524,InI=0.000000
State-0 time=1270,ADDR=39,ADDR_n=114,xR=0.012573,xI=0.000000,InR=0.012573,InI=0.000000
State-0 time=1270,ADDR=40,ADDR_n=10,xR=0.013763,xI=0.000000,InR=0.013763,InI=0.000000
State-0 time=1270,ADDR=41,ADDR_n=74,xR=0.022827,xI=0.000000,InR=0.022827,InI=0.000000
State-0 time=1270,ADDR=42,ADDR_n=42,xR=0.018829,xI=0.000000,InR=0.018829,InI=0.000000
State-0 time=1270,ADDR=43,ADDR_n=106,xR=-0.011078,xI=0.000000,InR=-0.011078,InI=0.000000
State-0 time=1270,ADDR=44,ADDR_n=26,xR=-0.035034,xI=0.000000,InR=-0.035034,InI=0.000000
State-0 time=1270,ADDR=45,ADDR_n=90,xR=-0.049774,xI=0.000000,InR=-0.049774,InI=0.000000
State-0 time=1270,ADDR=46,ADDR_n=58,xR=0.030457,xI=0.000000,InR=0.030457,InI=0.000000
State-0 time=1270,ADDR=47,ADDR_n=122,xR=0.002899,xI=0.000000,InR=0.002899,InI=0.000000
State-0 time=1270,ADDR=48,ADDR_n=6,xR=0.002899,xI=0.000000,InR=0.002899,InI=0.000000
State-0 time=1270,ADDR=49,ADDR_n=70,xR=0.030457,xI=0.000000,InR=0.030457,InI=0.000000
State-0 time=1270,ADDR=50,ADDR_n=38,xR=-0.049774,xI=0.000000,InR=-0.049774,InI=0.000000
State-0 time=1270,ADDR=51,ADDR_n=102,xR=-0.035034,xI=0.000000,InR=-0.035034,InI=0.000000
State-0 time=1270,ADDR=52,ADDR_n=22,xR=-0.011078,xI=0.000000,InR=-0.011078,InI=0.000000
State-0 time=1270,ADDR=53,ADDR_n=86,xR=0.018829,xI=0.000000,InR=0.018829,InI=0.000000
State-0 time=1270,ADDR=54,ADDR_n=54,xR=0.022827,xI=0.000000,InR=0.022827,InI=0.000000
State-0 time=1270,ADDR=55,ADDR_n=118,xR=0.013763,xI=0.000000,InR=0.013763,InI=0.000000
State-0 time=1270,ADDR=56,ADDR_n=14,xR=0.012573,xI=0.000000,InR=0.012573,InI=0.000000
State-0 time=1270,ADDR=57,ADDR_n=78,xR=-0.018524,xI=0.000000,InR=-0.018524,InI=0.000000
State-0 time=1270,ADDR=58,ADDR_n=46,xR=0.001495,xI=0.000000,InR=0.001495,InI=0.000000
State-0 time=1270,ADDR=59,ADDR_n=110,xR=-0.001556,xI=0.000000,InR=-0.001556,InI=0.000000
State-0 time=1270,ADDR=60,ADDR_n=30,xR=0.013550,xI=0.000000,InR=0.013550,InI=0.000000
State-0 time=1270,ADDR=61,ADDR_n=94,xR=-0.010620,xI=0.000000,InR=-0.010620,InI=0.000000
State-0 time=1270,ADDR=62,ADDR_n=62,xR=-0.129852,xI=0.000000,InR=-0.129852,InI=0.000000
State-0 time=1270,ADDR=63,ADDR_n=126,xR=-0.110016,xI=0.000000,InR=-0.110016,InI=0.000000
State-0 time=1270,ADDR=64,ADDR_n=1,xR=0.013672,xI=0.000000,InR=0.013672,InI=0.000000
State-0 time=1270,ADDR=65,ADDR_n=65,xR=0.041931,xI=0.000000,InR=0.041931,InI=0.000000
State-0 time=1270,ADDR=66,ADDR_n=33,xR=0.044617,xI=0.000000,InR=0.044617,InI=0.000000
State-0 time=1270,ADDR=67,ADDR_n=97,xR=0.031250,xI=0.000000,InR=0.031250,InI=0.000000
State-0 time=1270,ADDR=68,ADDR_n=17,xR=0.019440,xI=0.000000,InR=0.019440,InI=0.000000
State-0 time=1270,ADDR=69,ADDR_n=81,xR=0.029968,xI=0.000000,InR=0.029968,InI=0.000000
State-0 time=1270,ADDR=70,ADDR_n=49,xR=-0.007782,xI=0.000000,InR=-0.007782,InI=0.000000
State-0 time=1270,ADDR=71,ADDR_n=113,xR=-0.037201,xI=0.000000,InR=-0.037201,InI=0.000000
State-0 time=1270,ADDR=72,ADDR_n=9,xR=0.025696,xI=0.000000,InR=0.025696,InI=0.000000
State-0 time=1270,ADDR=73,ADDR_n=73,xR=0.004730,xI=0.000000,InR=0.004730,InI=0.000000
State-0 time=1270,ADDR=74,ADDR_n=41,xR=-0.022552,xI=0.000000,InR=-0.022552,InI=0.000000
State-0 time=1270,ADDR=75,ADDR_n=105,xR=0.000580,xI=0.000000,InR=0.000580,InI=0.000000
State-0 time=1270,ADDR=76,ADDR_n=25,xR=0.012909,xI=0.000000,InR=0.012909,InI=0.000000
State-0 time=1270,ADDR=77,ADDR_n=89,xR=0.014435,xI=0.000000,InR=0.014435,InI=0.000000
State-0 time=1270,ADDR=78,ADDR_n=57,xR=-0.042480,xI=0.000000,InR=-0.042480,InI=0.000000
State-0 time=1270,ADDR=79,ADDR_n=121,xR=-0.011261,xI=0.000000,InR=-0.011261,InI=0.000000
State-0 time=1270,ADDR=80,ADDR_n=5,xR=-0.005981,xI=0.000000,InR=-0.005981,InI=0.000000
State-0 time=1270,ADDR=81,ADDR_n=69,xR=-0.024597,xI=0.000000,InR=-0.024597,InI=0.000000
State-0 time=1270,ADDR=82,ADDR_n=37,xR=-0.023499,xI=0.000000,InR=-0.023499,InI=0.000000
State-0 time=1270,ADDR=83,ADDR_n=101,xR=-0.048584,xI=0.000000,InR=-0.048584,InI=0.000000
State-0 time=1270,ADDR=84,ADDR_n=21,xR=0.022247,xI=0.000000,InR=0.022247,InI=0.000000
State-0 time=1270,ADDR=85,ADDR_n=85,xR=-0.008667,xI=0.000000,InR=-0.008667,InI=0.000000
State-0 time=1270,ADDR=86,ADDR_n=53,xR=0.001434,xI=0.000000,InR=0.001434,InI=0.000000
State-0 time=1270,ADDR=87,ADDR_n=117,xR=-0.003143,xI=0.000000,InR=-0.003143,InI=0.000000
